ACCIDENT_NO,NODE_ID,ROAD_ROUTE_1,ROAD_NAME,ROAD_TYPE,ROAD_NAME_INT,ROAD_TYPE_INT,DISTANCE_LOCATION,DIRECTION_LOCATION
T20240021372,807632,2460,PRINCES,HIGHWAY,WHITESIDE,ROAD,,W
T20190006170,360319,2580,SOUTH GIPPSLAND,HIGHWAY,CAMMS,ROAD,57,N
T20210002676,45074,9999,EASTCOTE,STREET,WESTMORELAND,ROAD,,W
T20190002934,343026,5042,DERRIMUT,ROAD,RIPPLESIDE,TERRACE,98,N
T20190014590,38056,2140,ALBERT,STREET,BELL,STREET,,S
T20170024476,38299,5809,PARKER STREET -UNION,STREET,UNION,STREET,,W
T20240012354,674589,2580,SOUTH GIPPSLAND,HIGHWAY,ARUNDEL,STREET,,S
T20210005509,35668,5163,OLD PRINCES,HIGHWAY,ONEIL,ROAD,,NW
T20180007776,38778,9999,HYDE,STREET,SOMERVILLE,ROAD,,N
T20130002260,45556,5863,BRUNSWICK,ROAD,GRANTHAM,STREET,,W
T20150015516,54438,2500,RAGLAN,PARADE,BANYAN,STREET,,SE
T20130005980,233796,5042,DERRIMUT,ROAD,POPLAR,BOULEVARD,,S
T20120016278,43656,5291,RIDDELL,ROAD,DALRYMPLE,ROAD,,SE
T20140026579,41640,2510,DANDENONG,ROAD,HUNTINGDALE,ROAD,,NW
T20230003773,39558,2720,WHITEHORSE,ROAD,MITCHAM,ROAD,,W
T20160012369,37866,2130,ST GEORGES,ROAD,WOOLTON,AVENUE,,N
T20150022684,53343,2800,PRINCES,HIGHWAY,PURNELL,ROAD,,SW
T20130002158,278525,9999,COMMERCIAL,ROAD,LAKE,STREET,,W
T20210010810,91659,5898,TOORAK,ROAD,MONASH IN-TOORAK OF,RAMP,,W
T20190017314,12900,7169,PRINCES OUT-CLYDE,RAMP,CLYDE,ROAD,,W
T20240026586,38233,2850,ROSANNA,ROAD,BROWN,STREET,,S
T20140016498,40159,5596,HOTHAM,STREET,ALMA,ROAD,,S
T20180018786,43933,9999,FISHERIES,ROAD,NORTH,ROAD,,N
T20200004435,35706,5763,ASCOT VALE,ROAD,MT ALEXANDER,ROAD,,S
T20130012709,29611,5801,HIGH,STREET,SUMMERHILL,ROAD,,W
T20210017356,36826,5040,DUDLEY,STREET,KING,STREET,,W
T20190014635,45524,5042,DERRIMUT ROAD -HOPKINS,ROAD,BOUNDARY,ROAD,,S
T20120001991,10592,2510,PRINCES,HIGHWAY,POLICE,ROAD,,NW
T20210026667,740258,9999,YOUARANG,ROAD,KATAMATITE-YARRAWONGA,ROAD,,N
T20170006790,316083,2580,SOUTH GIPPSLAND,HIGHWAY,PRESTONS,ROAD,,E
T20210009776,72770,9999,DREWS,ROAD,RESERVE,ROAD,,N
T20210016618,689260,9999,GLENMORE,ROAD,JENSZ,ROAD,336,W
T20120010166,1115,4034,POINT NEPEAN,ROAD,MARSHALL,STREET,,E
T20210008879,681493,2000,MONASH,FREEWAY,MONASH IN-WARRIGAL OF,RAMP,244,E
T20230025658,802940,2750,TOORAK,ROAD,KAIKOURA,AVENUE,24,E
T20170015271,320306,9999,LUCERNE,CRESCENT,KARINGAL,DRIVE,47,NE
T20240012859,803859,2422,DINGLEY,BYPASS,KINGSTON,ROAD,128,NW
T20140001434,277429,5493,MT DERRIMUT,ROAD,AUSTRALIS,DRIVE,802,S
T20200014448,42085,2400,BELL,STREET,REYNOLDS,PARADE,,W
T20190006269,232202,9999,ORRONG,ROAD,PULLMAN,COURT,,S
T20150017775,293502,9999,FITZGERALD,ROAD,ALLISON,STREET,,N
T20140021331,52909,2590,DOVETON,STREET,EYRE,STREET,,S
T20140026509,282834,9999,KENTBRUCK,ROAD,ROWBOTTOMS,LANE,221,SE
T20220001984,44054,9999,DARLING,ROAD,OCEAN BEACH,ROAD,,N
T20220014427,720303,5500,SYDNEY,ROAD,AINSLIE,ROAD,160,S
T20180017901,337508,9999,WESTWOOD,DRIVE,WENDEN,COURT,121,S
T20190004830,784396,2750,BURWOOD,HIGHWAY,TYNER,ROAD,40,SE
T20150016813,293464,2880,METROPOLITAN RING,ROAD,METROPOLITAN RING IN-HUME,RAMP,109,W
T20140011230,272207,5042,DERRIMUT,ROAD,DOHERTYS,ROAD,780,N
T20120004910,64642,9999,ADAMSON,STREET,CHURCHILL,AVENUE,,N
T20240030621,57543,5077,BOLTON,ROAD,HEATHS,ROAD,,E
T20130014018,29648,5303,WAVERLEY,ROAD,BURKE,ROAD,,W
T20240005129,804205,9999,BROOKFIELD,BOULEVARD,BROOKFIELD,BOULEVARD,146,NW
T20130024400,269654,4901,LIGHTHOUSE,ROAD,GREAT OCEAN,ROAD,1927,SE
T20180003095,327838,5787,HEALESVILLE-YARRA GLEN,ROAD,OLD HEALESVILLE,ROAD,971,W
T20170012189,318860,9999,FENTON,STREET,HOLMES,ROAD,110,SW
T20150021315,357527,2530,CALDER,HIGHWAY,SUNNYCLIFFS,CRESCENT,34,N
T20240012122,803525,2520,WESTERN,HIGHWAY,JACKMANS,ROAD,401,NW
T20200007605,62324,9999,FRANCIS,STREET,SOUTH,STREET,,S
T20180007258,50812,9999,BLAMEY,ROAD,KOKODA,ROAD,,W
T20210011179,65799,9999,LA TROBE,STREET,WILLIAM,STREET,,W
T20220024523,775023,9999,ORWIL,STREET,COLIN,AVENUE,41,N
T20240009933,802302,2070,WARRIGAL,ROAD,MIDLOTHIAN,STREET,40,S
T20140026747,280694,9999,EUNEVA,DRIVE,SAN MATEO,AVENUE,79,SE
T20170020785,323377,2290,WELLINGTON,ROAD,COMPARK,CIRCUIT,197,W
T20180002498,327577,9999,SCHOOL,ROAD,THE LANE,,12,N
T20230016544,780912,5736,NICHOLSON,STREET,BRUNSWICK,ROAD,36,N
T20120001772,273451,5210,MARYBOROUGH-ST ARNAUD,ROAD,MARYBOROUGH-ST ARNAUD,ROAD,985,NW
T20180022706,339955,9999,WISTERIA,AVENUE,CANOPY,WAY,41,E
T20120006102,50633,5905,IRREWILLIPE,ROAD,HART,STREET,,E
T20120001558,70045,9999,ELLEN,STREET,WINDSOR,AVENUE,,S
T20130020403,55242,5082,VICTORIA,STREET,OCONNELL,STREET,,W
T20140023170,57475,5325,CITY,ROAD,MORAY,STREET,,SW
T20190009781,44762,9999,BLAIR,STREET,CUTHBERT,STREET,,S
T20190013215,347423,9999,FARNHAM,ROAD,PERCIVAL,STREET,84,E
T20130022032,264126,9999,PARK,ROAD,HALL,STREET,29,W
T20150006436,288005,9999,THE AVENUE,,FIELD N,STREET,37,SE
T20210009741,780045,9999,CHESTNUT,COURT,PLANE TREE,AVENUE,,N
T20190018372,660175,5331,KERANG-QUAMBATOOK,ROAD,RADCLIFFE,ROAD,472,E
T20180005171,329520,2230,WESTERN PORT,HIGHWAY,DANDENONG-HASTINGS,ROAD,156,S
T20120025843,273928,4005,GREAT ALPINE,ROAD,DRY GULLY,ROAD,167,E
T20190011205,43078,2090,FOSTER,STREET,MCCRAE,STREET,,SW
T20170014101,35997,9999,DRUMMOND,STREET,MACPHERSON,STREET,,N
T20150021555,295378,9999,MARGINAL,ROAD,MELBA,HIGHWAY,745,NE
T20170003613,314479,2180,STRZELECKI,HIGHWAY,NASHS,ROAD,,E
T20180016722,337468,5774,BELGRAVE-GEMBROOK,ROAD,OGILVY,ROAD,34,N
T20160025330,311885,9999,PENTECOST,ROAD,TANTI,AVENUE,,SW
T20190013418,293293,5805,DONCASTER,ROAD,HIGH,STREET,,W
T20140024950,40349,5801,HIGH,STREET,JORDAN,STREET,,W
T20200009233,729492,2040,MELTON,HIGHWAY,VERONA,DRIVE,79,W
T20140005771,270868,5442,POINT COOK,ROAD,FINCHLEY,ROAD,,N
T20220018959,785531,5286,BURWOOD,ROAD,POWER,STREET,47,W
T20130020998,264264,5682,KORUMBURRA-WARRAGUL,ROAD,LARDNERS,TRACK,,S
T20130014438,262364,5018,COLAC-LAVERS HILL,ROAD,BROWN TOWN,TRACK,691,SW
T20120004311,249927,9999,CONNOR,STREET,DENDY,STREET,,S
T20200003544,66517,5450,BLACKSHAWS,ROAD,JOHN,STREET,,W
T20220018024,721114,2580,SOUTH GIPPSLAND,HIGHWAY,JEETHO,ROAD,290,W
T20180016416,359024,2999,CITYLINK,,MORELAND,ROAD,280,NW
T20240009531,807339,9999,TURNBULL,ROAD,SIMSON,ROAD,57,S
T20120009286,251238,9999,MANLEY,AVENUE,ROXBURGH PARK,DRIVE,,W
T20200009911,29360,9999,AMESS,STREET,CAPITAL CITY,TRAIL,,N
T20220009260,715404,9999,JOHN,STREET,CAVE HILL,ROAD,65,E
T20140004563,270619,5056,WESTALL,ROAD,CENTRE,ROAD,50,N
T20200002314,3312,2090,FRANKSTON-DANDENONG,ROAD,ABBOTTS,ROAD,50,N
T20130005595,258688,9999,APEX,AVENUE,JOHNSON,STREET,,W
T20160015979,35613,5970,HEATHERTON,ROAD,KELVINSIDE,ROAD,,W
T20130010230,35537,2660,NEPEAN,HIGHWAY,RUSDEN,STREET,,SE
T20220000283,40465,9999,DARLING,ROAD,PAXTON,STREET,,N
T20190010882,346107,2530,CALDER,FREEWAY,ROMSEY-CALDER OUT ON,RAMP,1089,N
T20170014690,321779,2830,EASTERN,FREEWAY,THOMPSONS-EASTERN OUT ON,RAMP,32,E
T20230017047,777593,5864,MARIBYRNONG,ROAD,ASCOT VALE,ROAD,45,W
T20130019746,263657,9999,HENRY,STREET,ESTER,STREET,58,N
T20180001803,327558,2400,SPRINGVALE,ROAD,PRINCETON,DRIVE,103,S
T20220015584,36933,2510,KINGS,WAY,CITYLINK OUT-KINGS OF,RAMP,,NW
T20140020508,275658,5320,TRAM,ROAD,TRAM FWD,ROAD SERVICE ROAD,70,N
T20120012420,49936,9999,GHERINGHAP,STREET,LITTLE MALOP,STREET,,N
T20120013543,35303,5784,DORSET,ROAD,LINCOLN,ROAD,,S
T20160027694,312501,9999,HYDEFIELD,DRIVE,BRIGHTON,AVENUE,21,SW
T20240031100,253216,9999,BARBARA,STREET,MARRBRIDGE,ROAD,,SE
T20190014657,360439,5957,WOODS POINT,ROAD,ROAD 2,,,SW
T20250017857,752075,5960,SOMERTON,ROAD,HUME,HIGHWAY,25,NW
T20160002730,45208,5060,GEELONG-BACCHUS MARSH,ROAD,GLENMORE,ROAD,,SW
T20130011342,10581,2460,PRINCES,HIGHWAY,PAKENHAM,ROAD,,SE
T20180006707,329241,5285,BRIDGE,ROAD,NEPTUNE,STREET,22,E
T20130022423,59732,5174,WILLS,STREET,EDWARD,STREET,,SW
T20130006987,355943,9999,DARLING,STREET,DOMAIN,ROAD,13,N
T20120012826,52266,5911,LATROBE,ROAD,MARY,STREET,,S
T20230013494,775951,2510,PRINCES,FREEWAY,CRAIG,DRIVE,610,SE
T20180010078,332090,5707,WESTERNPORT,ROAD,MILNERS,ROAD,2003,W
T20150014161,291994,9999,WHANREGARWEN,ROAD,SCRUBBY CREEK,ROAD,1100,NW
T20120015530,38799,9999,COWPER,STREET,PARKER,STREET,,N
T20160020737,358293,2000,MONASH,FREEWAY,WELLINGTON-MONASH IN ON,RAMP,56,NW
T20160003755,299829,9999,DIMBOOLA,ROAD,DIMBOOLA,ROAD,35,NW
T20170004611,358770,2100,WARBURTON,HIGHWAY,OLD WARBURTON,HIGHWAY,372,W
T20140026652,281916,9999,PRIMROSE,STREET,BEGONIA,COURT,15,N
T20130007480,259599,9999,BENGAL,CRESCENT,JUBILEE,STREET,,W
T20140009620,270939,9999,OLD ST LEONARDS,ROAD,GRASSY POINT,ROAD,1200,W
T20170003370,45515,5829,DIGGERS REST-COIMADAI,ROAD,COBURNS,ROAD,,E
T20150020393,294935,9999,ANDERSON,STREET,GRANT,STREET,148,NE
T20200016589,662084,9999,VALLEY PARK,DRIVE,VALLEY PARK,DRIVE,4,S
T20250003648,814971,9999,HEARNS,ROAD,KILLARNEY,LANE,114,NW
T20220028974,779470,9999,YORK,STREET,CITY,ROAD,7,E
T20190000471,341330,2000,MONASH,FREEWAY,MONASH OUT-SOUTH GIPPSLAND OUT OF,RAMP,665,SE
T20120000792,17649,5491,WANGARATTA-WHITFIELD,ROAD,SNOW,ROAD,,NW
T20150015301,292516,2900,WESTERN RING,ROAD,CALDER,FREEWAY,,NE
T20240026220,45169,2100,WARBURTON,HIGHWAY,HEALESVILLE-KOO WEE RUP,ROAD,,W
T20190000336,340962,9999,SOMERVILLE,ROAD,HAYES,ROAD,33,E
T20230004302,756631,9999,WALLACE,ROAD,HIGH STREET,ROAD,9,S
T20230030055,802018,9999,TURNBULL,LANE,ARDMONA,ROAD,802,E
T20170008498,317095,9999,DENHAM,TRACK,RED RIVER,TRACK,3400,NW
T20160016028,306309,2820,WEST GATE,FREEWAY,WEST GATE OUT-WEST GATE OUT,RAMP,76,NE
T20130023233,264399,9999,PARK,LANE,FRANKSTON-FLINDERS REV,ROAD SERVICE ROAD,35,W
T20220017292,785529,2290,WELLINGTON,ROAD,WELLINGTON,ROAD,21,E
T20170010464,317994,9999,NAR NAR GOON,ROAD,NAR NAR GOON-LONGWARRY,ROAD,96,NE
T20230011432,775421,2040,MELTON,HIGHWAY,MCCUBBIN ALT,DRIVE,19,E
T20170000193,46950,9999,CAROLINE SPRINGS,BOULEVARD,SPRINGLAKE,AVENUE,,N
T20190008201,346930,2996,MULLUM MULLUM,TUNNEL,CHAIM,COURT,74,SE
T20170019957,322706,2750,BURWOOD,HIGHWAY,PARER,STREET,1,W
T20220001515,702696,5857,TUCKFIELD,STREET,LOWE,STREET,21,S
T20130018874,263369,9999,CHADSTONE,ROAD,ARMSTRONG,COURT,72,S
T20120021296,257708,5770,PAKENHAM,ROAD,CHURCH,CRESCENT,205,N
T20170005714,51729,9999,CAMP,STREET,CHURCH,STREET,,W
T20190018996,616138,5137,FITZGERALD,ROAD,GILBERTSON,ROAD,,N
T20180022995,37729,5898,TOORAK,ROAD,CLARA,STREET,,W
T20240032923,45044,5517,MCINTYRE,ROAD,BUCKLEY,AVENUE,,S
T20190004742,343629,7640,WESTERN IN-ROBINSONS,RAMP,ROBINSONS,ROAD,103,NW
T20210012462,684859,9999,HENRYS,ROAD,EAGLE,RISE,331,S
T20140004706,270099,5455,HOPKINS,STREET,WHITEHALL,STREET,29,W
T20170007943,316561,2770,MCIVOR,HIGHWAY,NEALE,STREET,42,W
T20130011499,45492,9999,SCHOOL,ROAD,WALKER,ROAD,19,SE
T20200010586,654635,9999,NEW,STREET,RAILWAY,AVENUE,25,N
T20200002643,218788,9999,LONSDALE,STREET,HAYWARD,LANE,3,E
T20240009652,122312,5114,BRUNSWICK,STREET,ALEXANDRA,PARADE,19,N
T20170013112,36968,9999,EXHIBITION,STREET,LITTLE BOURKE,STREET,,N
T20170007647,72219,2580,SOUTH GIPPSLAND,HIGHWAY,FISHERIES,ROAD,,N
T20220020022,72219,2580,SOUTH GIPPSLAND,HIGHWAY,FISHERIES,ROAD,,N
T20150023479,298577,2460,PRINCES,HIGHWAY,OSHANNESSY,STREET,20,SE
T20240000206,805306,2422,DINGLEY,BYPASS,CLARINDA,ROAD,55,NW
T20120013899,44598,9999,ARMSTRONG,STREET,STURT,STREET,,N
T20130025146,38143,9999,CLIFTON,GROVE,IVANHOE,PARADE,,W
T20200001733,654070,2880,METROPOLITAN RING,ROAD,MAHONEYS,ROAD,29,E
T20140007426,805,9999,COLLINS,STREET,KERFERD,STREET,,S
T20240012545,803653,9999,GREYTHORN,ROAD,LEICESTER,STREET,,N
T20140002688,272564,5060,GRANT,STREET,MILLBANK,STREET,38,S
T20150025185,42913,9999,CORRIGAN,ROAD,NOBLE,STREET,,N
T20130012354,269254,5771,BEACONSFIELD-EMERALD,ROAD,MONTUNA,GROVE,195,NE
T20200019754,666652,9999,NEWHAVEN,AVENUE,BRADFORD,STREET,,SW
T20240000076,795836,2040,MELTON,HIGHWAY,MCCUBBIN ALT,DRIVE,94,E
T20150026324,297768,5737,HIGH,STREET,CHEDDAR,ROAD,,N
T20200015120,663679,9999,WORSLEY,ROAD,PERRY,ROAD,574,S
T20150011951,54744,5768,CLYDE,ROAD,CRESTHAVEN,BOULEVARD,,N
T20120006653,250638,9999,CAMELLIA,CRESCENT,ROSE,AVENUE,,N
T20190018409,592759,9999,TARNEIT,ROAD,LEAKES,ROAD,96,N
T20220001175,778447,5500,SYDNEY,ROAD,CAMP,ROAD,11,N
T20250001239,813865,9999,WHITE,STREET,HAVLIN E,STREET,98,E
T20140025339,279784,9999,MOORE,ROAD,TASKER,ROAD,778,E
T20140023433,281980,9999,LYGON,STREET,VICTORIA,STREET,9,N
T20210017586,702234,9999,KINGS WAY SERVICE,ROAD,PARK,STREET,,W
T20150019973,295771,5803,VICTORIA,STREET,DONCASTER,ROAD,47,N
T20200018144,664436,9999,HICKFORD,STREET,CHEDDAR ALT,ROAD,8,NW
T20150007885,288169,9999,MEADOW,STREET,ALSTON,GROVE,60,N
T20130008645,51498,2110,WIMMERA,HIGHWAY,BEALIBA-BURKES FLAT,ROAD,,NW
T20210023783,698169,2290,WELLINGTON,ROAD,SPRINGVALE,ROAD,13,E
T20160026077,313085,2660,NEPEAN,HIGHWAY,ALMA,ROAD,22,S
T20170012228,318733,9999,LINSELL,BOULEVARD,LINSELL ALT,BOULEVARD,53,W
T20150015322,292004,2660,NEPEAN,HIGHWAY,EEL RACE,ROAD,,N
T20220014702,718333,2400,SPRINGVALE,ROAD,HIGH STREET,ROAD,10,N
T20170020068,323502,5163,PRINCES,HIGHWAY,CONISTON,AVENUE,146,NW
T20240014417,806083,9999,YARRAGON-LEONGATHA,ROAD,MIRBOO-YARRAGON,ROAD,396,SW
T20140001894,272512,9999,PYRAMID-YARRABERB,ROAD,ECHUCA-SERPENTINE,ROAD,863,S
T20230025920,805002,9999,MAINTONGOON,ROAD,TANNERS,LANE,14,W
T20170009694,358631,9999,BARWARRE,ROAD,BOUNDARY,ROAD,399,S
T20170015587,38789,9999,LEEDS,STREET,PAISLEY,STREET,,N
T20210024655,290374,2050,CHELTENHAM,ROAD,EASTLINK OUT-CHELTENHAM OF,RAMP,,W
T20160006758,301961,9999,SAVIGE,STREET,VINCENT,ROAD,,W
T20170005193,315646,2310,SOUTH GIPPSLAND,FREEWAY,SOUTH GIPPSLAND IN-PRINCES OF,RAMP,570,S
T20140017518,277536,2170,HYLAND,HIGHWAY,BOWDENS,ROAD,54,N
T20150026259,302542,4034,POINT NEPEAN,ROAD,CALCUTTA,STREET,2,NW
T20190023833,650249,2720,MAROONDAH,HIGHWAY,EVERARD,ROAD,193,NE
T20220000459,701422,9999,POATH,ROAD,LYDSON,STREET,,N
T20230007016,656426,9999,LAKE VIEW,ROAD,LAKE,STREET,,SE
T20170002231,313710,2500,PRINCES HIGHWAY,WEST,RED SWAMP,ROAD,,SE
T20150002893,357169,5814,PLENTY,ROAD,MERNDA VILLAGE,DRIVE,40,N
T20140015420,282732,5913,BANK,STREET,MERVYN,STREET,53,E
T20250000615,45243,5864,RALEIGH,ROAD,HORTENSE,STREET,,E
T20230025924,785819,5948,VICTORIA,STREET,LITTLE CHARLES,STREET,21,E
T20190002540,342056,9999,HARMONY,WAY,CALDER,FREEWAY,,N
T20200022885,680657,5109,MAROONA-GLENTHOMPSON,ROAD,EDGARLEY ESTATE,ROAD,266,NE
T20240013510,53139,2740,SUTTON,ROAD,FRASER,STREET,,E
T20190023178,35744,5820,MICKLEHAM,ROAD,ALANBRAE,TERRACE,,S
T20140009565,40287,5310,GLENFERRIE,ROAD,GARDINER,ROAD,,S
T20240007388,287895,5903,CAMERON,STREET,SOUTH GIPPSLAND,HIGHWAY,,NE
T20220019209,785835,5733,SYDNEY,ROAD,MUNRO,STREET,73,S
T20140026253,68701,9999,BLACKWOOD PARK,ROAD,GLENFERN,ROAD,,SW
T20150018863,293817,9999,BANYENA,ROAD,DOOEN NORTH,ROAD,1517,E
T20190004724,343365,9999,ABBOTSFORD,STREET,PROVOST,STREET,42,S
T20230000417,746508,9999,TIMOR,PARADE,SOUTHERN,ROAD,6,N
T20240018931,806780,3004,TYERS-WALHALLA,ROAD,FITZGIBBONS,ROAD,126,NE
T20240016699,806592,2400,BELL,STREET,SERVICE,STREET,20,W
T20140003839,68838,9999,ARDYNE,STREET,SECOND,AVENUE,,N
T20120001667,249070,9999,BANKSIA,COURT,CAWOOD,STREET,16,N
T20200010186,729279,9999,EPSOM-BARNADOWN,ROAD,CLAYPIT,ROAD,127,SW
T20220022102,773165,5913,BANK STREET -HAZELWOOD,ROAD,BANK,STREET,5,S
T20160011584,39395,5803,MIDDLEBOROUGH,ROAD,LEXTON,ROAD,,N
T20190006193,39063,5874,BURKE,ROAD,COTHAM,ROAD,,S
T20230030915,223491,9999,HATCHLANDS,DRIVE,ORBIS,DRIVE,,W
T20120020043,42214,5845,SOUTH,ROAD,TUCKER,ROAD,,W
T20120012675,144294,9999,FLINDERS,STREET,SWANSTON,STREET,21,W
T20230015551,44835,2180,ROUGHEAD,STREET,TURNER,STREET,,N
T20250001267,813992,2000,MONASH,FREEWAY,JACKSONS-MONASH IN ON,RAMP,183,NW
T20120016950,29536,5856,POWER,STREET,DENHAM,STREET,,S
T20140022118,19422,5223,HOLDSWORTH,ROAD,KINROSS,STREET,,SW
T20160024645,314778,2010,HOPKINS,HIGHWAY,HUGHS,ROAD,1005,SW
T20190011051,29671,5308,JELLS,ROAD,PHOENIX,DRIVE,,N
T20140023889,278420,9999,SIMMONDS CREEK,ROAD,PYRAMID HILL N,FIRETRAIL,1754,NW
T20210007507,61173,9999,NORTH OATLANDS,ROAD,YAN YEAN,ROAD,,W
T20150007141,51841,2540,SYDNEY,STREET,UNION,STREET,,S
T20120009967,19517,5835,INGLIS STREET -STRAY,STREET,HAPPY VALLEY,ROAD,,S
T20210003613,773420,5500,SYDNEY,ROAD,THOMPSON,STREET,107,S
T20210026329,49950,2800,LATROBE,TERRACE,ROEBUCK,STREET,,S
T20150004474,41364,2060,NORTH,ROAD,LILLIMUR,ROAD,,W
T20150023147,35491,5131,CANTERBURY,ROAD,COWDEROY,STREET,,NW
T20230005585,35581,2400,BELL,STREET,SUSSEX,STREET,,W
T20230004798,41456,5819,PASCOE VALE,ROAD,PECK,AVENUE,,S
T20120008204,42525,2400,SPRINGVALE,ROAD,WHITWORTH,AVENUE,,N
T20130016423,42193,5845,SOUTH,ROAD,LINTON,STREET,,W
T20160003831,35343,5000,EDGARS,ROAD,MAIN,STREET,,S
T20200015632,785,5304,CENTRE,ROAD,CLAYTON,ROAD,,W
T20180020267,35363,9999,LONSDALE,STREET,SWANSTON,STREET,,E
T20220014158,40961,5422,BAYSWATER,ROAD,CANTERBURY,ROAD,,S
T20150003854,35349,5061,SPENCER,STREET,FLINDERS,STREET,,S
T20120015251,44929,9999,FITZGERALD,ROAD,WESTERN RING ROAD,PATH,,N
T20160022403,42741,5312,BALCOMBE,ROAD,CHARMAN,ROAD,,W
T20220021584,40159,5596,HOTHAM,STREET,ALMA,ROAD,,S
T20120026721,14250,9999,CHAPEL,STREET,SIMMONS,STREET,,N
T20130022140,638,5422,BAYSWATER ROAD -SCORESBY,ROAD,MOUNTAIN,HIGHWAY,,S
T20120011198,37748,5699,MALVERN,ROAD,WILLIAMS,ROAD,,W
T20140020354,35500,2510,DANDENONG ROAD -QUEENS,WAY,CHAPEL,STREET,,NW
T20180023938,230844,5606,COOPER,STREET,FULLARTON,DRIVE,222,E
T20150015339,42591,5170,JACKSONS,ROAD,POLICE,ROAD,,S
T20210021404,37740,5019,ALEXANDRA,AVENUE,WILLIAMS,ROAD,,NW
T20120002784,38731,2140,PLENTY,ROAD,TAUNTON,DRIVE,,SW
T20130022615,29373,5066,DRYBURGH,STREET,MACAULAY,ROAD,,S
T20180013915,36666,2080,HODDLE,STREET,JOHNSTON,STREET,,S
T20140005960,34518,5589,LINCOLN,ROAD,MT ALEXANDER,ROAD,,SW
T20160004642,243678,5311,BAY,ROAD,NEPEAN REV,HIGHWAY SERVICE ROAD,191,W
T20210023245,697356,9999,BEECH,STREET,CEDAR,STREET,2,N
T20120020515,255358,9999,LENNOX,STREET,ROWENA,PARADE,30,S
T20180012452,335776,9999,BOARDWALK,BOULEVARD,INNISFAIL,DRIVE,37,NE
T20150002755,281919,9999,SPRINGFIELD,ROAD,BUCKLEYS,LANE,825,S
T20200020547,672890,9999,FORSYTH,AVENUE,GLENISTER,PLACE,40,E
T20140014425,274767,9999,ARCADIA,AVENUE,WARATAH,AVENUE,,SE
T20180012369,335774,9999,PIER,ROAD,BAY,TRAIL,141,N
T20140009540,271669,2570,MAIN,STREET,MURPHY,STREET,45,NW
T20160014828,305597,9999,VICTORIA,DRIVE,CARRINGTON,BOULEVARD,40,N
T20200018734,40260,5898,TOORAK,ROAD,LINLITHGOW,ROAD,,W
T20120010580,38718,9999,BARKLY,STREET,CRESWICK,STREET,,E
T20120026669,256467,9999,CRAIG,ROAD,NORTH,ROAD,1254,S
T20230003323,59045,9999,ARDMONA,ROAD,MERRIGUM-ARDMONA,ROAD,,N
T20150008585,228400,5000,EDGARS,ROAD,ELIZABETH,DRIVE,,S
T20140004899,59930,2540,KILMORE ROAD -NORTHERN,HIGHWAY,HEATHCOTE-NAGAMBIE,ROAD,,SE
T20170013894,228400,5000,EDGARS,ROAD,ELIZABETH,DRIVE,,S
T20200017888,43723,5048,COBURNS,ROAD,BARRIES,ROAD,,N
T20180020151,37888,5147,QUEENS,PARADE,RUSHALL,CRESCENT,,SW
T20200013124,729333,9999,GLENWOOD,AVENUE,RESERVE,ROAD,,W
T20200016816,665378,5597,LORIMER,STREET,SALMON,STREET,224,E
T20240009759,105030,2510,PRINCES,HIGHWAY,RAVEN,CRESCENT,30,SE
T20120026928,256844,5666,MEENIYAN-MIRBOO NORTH,ROAD,OLD MARDAN,ROAD,475,NE
T20140002371,267187,5371,CURR,ROAD,STATION,STREET,,N
T20210023331,697358,5164,THOMPSON,ROAD,MORNINGTON PENINSULA IN-THOMPSON OF,RAMP,57,E
T20240029072,813411,2660,NEPEAN,HIGHWAY,OVERTON,ROAD,,N
T20230002148,13376,5035,DYNON,ROAD,DYNON-CITYLINK OUT ON,RAMP,,W
T20130025209,65049,9999,AMBRIE,AVENUE,OBAN,ROAD,,N
T20180020667,340105,2660,NEPEAN,HIGHWAY,NEPEAN FWD,HIGHWAY SERVICE ROAD,1,NW
T20180007124,329406,5433,WANTIRNA,ROAD,ALBERT,STREET,55,N
T20210006244,679846,9999,MACPHERSON,STREET,MCDONALD,STREET,34,W
T20190008607,327712,2660,NEPEAN,HIGHWAY,BENTONS,ROAD,,S
T20240031762,818504,9999,SWANWATER NORTH,ROAD,BALES,ROAD,221,E
T20170004769,314941,2900,WESTERN RING,ROAD,WESTERN RING IN-BOUNDARY OF,RAMP,398,N
T20220027694,230046,9999,HAYFIELD,ROAD,LOMBARD,STREET,,W
T20150014489,45649,5733,SYDNEY,ROAD,REYNARD,STREET,,S
T20220019973,726388,5874,BURKE,ROAD,CENTRAL PARK,ROAD,10,S
T20210017418,329703,9999,MORRIS,ROAD,MORRIS ALT,ROAD,16,S
T20220022468,783060,9999,MCNAMARA,STREET,DUNSTAN,STREET,72,N
T20200003443,773451,9999,SOMERS,STREET,DOUGLAS,STREET,37,E
T20160005033,300929,5448,LITTLE BOUNDARY,ROAD,WESTSIDE,DRIVE,91,NW
T20180015214,337759,9999,HUGHES,LANE,WOBONGA,LANE,1138,E
T20230022510,784016,5397,BENALLA-TOCUMWAL,ROAD,KATANDRA MAIN,ROAD,679,NW
T20220008263,710217,2000,MONASH,FREEWAY,MONASH IN-SPRINGVALE OF,RAMP,259,SE
T20150014933,292133,2601,PENINSULA LINK,FREEWAY,FRANKSTON-DANDENONG-PENINSULA LINK IN ON,RAMP,255,NW
